ProductId;ReferenceNo;EAN;Manufacturer;Price_B2B_Regular;Price_B2B_Discounted;Price_B2B_DiscountPercent;Price_B2B_DiscountAmount;Price_B2C_exclVAT;Price_B2C_inclVAT;Price_B2C_VATRate;Price_B2C_VATCountry;Price_B2X_Currency;Stock;StockNextDelivery;StockNextDeliveryAccessVolume;WarrantyCode;EOL;Promotion;NonReturnable;RemainingStock;ImagePrimary;ImageAdditional;ProductLink;GrossWeight;NetWeight;RelatedProducts;AccessoryProducts;Description_1031_German;CategoryName_1031_German;CategoryPath_1031_German;WarrantyDescription_1031_German;Description_1033_English;CategoryName_1033_English;CategoryPath_1033_English;WarrantyDescription_1033_English;Description_1036_French;CategoryName_1036_French;CategoryPath_1036_French;WarrantyDescription_1036_French;Description_1043_Dutch;CategoryName_1043_Dutch;CategoryPath_1043_Dutch;WarrantyDescription_1043_Dutch;ProductDisplayType;LicenseTypeCode;LicenseTypeDescription
3820025;GS728TP-200EUS;0606449131628;Netgear;209,6;209,6;0;0;0;0;20;FR;EUR;16;;0;G60;0;0;0;0;;;;5,41;;;3820112;Netgear 24Port Switch 10/100/1000 GS728TPv2;Hubs & Switches;Netzwerk|Hubs & Switches;Bring-In-Service 60 Mon.;Netgear 24Port Switch 10/100/1000 GS728TPv2;Hubs & Switches;Networking|Hubs & Switches;60 Months Warranty (Bring-in);Netgear 24Port Switch 10/100/1000 GS728TPv2;Concentrateurs & Commutateurs;Réseau|Concentrateurs & Commutateurs;60 mois garantie retour atelier;Netgear 24Port Switch 10/100/1000 GS728TPv2;Hubs & Switches;Netwerk|Hubs & Switches;60 Maanden garantie (bring in);RegularProduct;;
5100301;B11B207312;8715946522371;EPSON;125;125;0;0;0;0;20;FR;EUR;5;;0;GH12;0;0;0;0;;;;3,9;;;;Epson Perfection V370 Photo;Scanner;Peripherie|Scanner;12 Monate Garantie (Service/Retoure ü. Hersteller);Epson Perfection V370 Photo;Scanners;Peripherals|Scanners;;Epson Perfection V370 Photo;Scanners;Périphériques|Scanners;Garantie 12 mois retour constructeur;Epson Perfection V370 Photo;Scanner;Randapparatuur|Scanner;;RegularProduct;;
2810081;JK-0370DE;4025112088384;Cherry;20,42;20,42;0;0;0;0;20;FR;EUR;33;;0;G36;0;0;0;0;;;;1,12;;;;Cherry Keyboard STRAIT 3.0 for MAC [DE] si/wh;Tastaturen;Peripherie|Tastaturen;Bring-In-Service 36 Mon.;Cherry Keyboard STRAIT 3.0 for MAC [DE] si/wh;Keyboards;Peripherals|Keyboards;36 Months Warranty (Bring-in);Cherry Keyboard STRAIT 3.0 for MAC [DE] si/wh;Claviers;Périphériques|Claviers;36 mois garantie retour atelier;Cherry Keyboard STRAIT 3.0 for MAC [DE] si/wh;keyboarden;Randapparatuur|keyboarden;36 Maanden garantie (bring in);RegularProduct;;
5300401;CE712A#B19;0884420971603;Hewlett Packard;894;894;0;0;0;0;20;FR;EUR;0;2020-01-24;39;GH12;0;0;0;0;;;;43;;;3994385|3994387|5310478|5310479|5310480|5310481|5310482|5310602;HP Color LaserJet CP5225 dn A3 +++;Drucker;Drucker;12 Monate Garantie (Service/Retoure ü. Hersteller);HP Color LaserJet CP5225 dn A3 +++;Printers;Printers;;HP Color LaserJet CP5225 dn A3 +++;Imprimantes;Imprimantes;Garantie 12 mois retour constructeur;HP Color LaserJet CP5225 dn A3 +++;Printer;Printer;;RegularProduct;;
6488044;6RH-00002;;Microsoft;3,82;3,82;0;0;0;0;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS SPLA Skype for Business Svr Ent SAL [M];Anwendungen;Software|Anwendungen;;MS SPLA Skype for Business Svr Ent SAL [M];Applications;Software|Applications;;MS SPLA Skype for Business Svr Ent SAL [M];Applications;Logiciels|Applications;;MS SPLA Skype for Business Svr Ent SAL [M];toepassingen;Software|toepassingen;;RegularProduct;MSSPLA;Microsoft SPLA
2071032;RM31408H10*12819;;Chenbro;419;419;0;0;0;0;20;FR;EUR;0;;0;G24;1;0;0;0;;;;20,58;;;2090225;YY Geh. Chenbro 19" RM31408 /3HE/ 8x Mini-SAS / Ra;Gehäuse;Gehäuse;Bring-In-Service 24 Mon.;YY Geh. Chenbro 19" RM31408 /3HE/ 8x Mini-SAS / Ra;System Cabinets;System Cabinets;24 Months Warranty (Bring-in);YY Geh. Chenbro 19" RM31408 /3HE/ 8x Mini-SAS / Ra;Boîtiers;Boîtiers;24 mois garantie retour atelier;YY Geh. Chenbro 19" RM31408 /3HE/ 8x Mini-SAS / Ra;Behuizing;Behuizing;24 Maanden garantie (bring in);RegularProduct;;
7001581;F02BEF2C;;Microsoft;7,74;7,74;0;0;9;10,8;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP Project P5 f stud EDU [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f stud EDU [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f stud EDU [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f stud EDU [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
5360154;2932B001;4960999577456;Canon;8,29;8,29;0;0;0;0;20;FR;EUR;90;;0;G06;0;0;0;0;;;;0,04;;;;Tinte Canon Pixma 3600/4600 PGI-520BK Pigm.BLACK;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Tinte Canon Pixma 3600/4600 PGI-520BK Pigm.BLACK;Consumables;Consumables;6 Months Warranty (Bring-in);Tinte Canon Pixma 3600/4600 PGI-520BK Pigm.BLACK;Consommables;Consommables;6 mois garantie retour atelier;Tinte Canon Pixma 3600/4600 PGI-520BK Pigm.BLACK;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
3700017;JL261A;0190017005515;Hewlett Packard;719;719;0;0;0;0;20;FR;EUR;10;;0;GH60;0;0;0;0;;;;5;;;3706898|3706916|3706974;HP Switch 2930F-24G 24xGBit/4xSFP PoE+ JL261A;Hubs & Switches;Netzwerk|Hubs & Switches;60 Monate Garantie (Service/Retoure ü. Hersteller);HP Switch 2930F-24G 24xGBit/4xSFP PoE+ JL261A;Hubs & Switches;Networking|Hubs & Switches;;HP Switch 2930F-24G 24xGBit/4xSFP PoE+ JL261A;Concentrateurs & Commutateurs;Réseau|Concentrateurs & Commutateurs;60 mois garantie retour constructeur;HP Switch 2930F-24G 24xGBit/4xSFP PoE+ JL261A;Hubs & Switches;Netwerk|Hubs & Switches;;RegularProduct;;
6465573;;;Securepoint;18699;18699;0;0;24930,83;29917;20;FR;EUR;0;;0;;0;0;0;0;;;;0;;;;Verl. Subscription UTM Software 1000 Benutzer 5Y;Netzwerk;Garantieverlängerung|Netzwerk;;Verl. Subscription UTM Software 1000 Benutzer 5Y;Networking;Warranty extension|Networking;;Verl. Subscription UTM Software 1000 Benutzer 5Y;Réseau;Extension de garantie|Réseau;;Verl. Subscription UTM Software 1000 Benutzer 5Y;Netwerk;Garantie uitbreiding|Netwerk;;RegularProduct;SECLIZ;Securepoint Lizenz mit Endkundendaten
2190528;HMA82GR7CJR4N-VK;;Hynix;129,9;129,9;0;0;0;0;20;FR;EUR;20;;0;G24;0;0;0;0;;;;0,03;;;;RAM DDR4 REG 16GB/PC2666/ECC/Hynix (1Rx4);Arbeitsspeicher;Arbeitsspeicher;Bring-In-Service 24 Mon.;RAM DDR4 REG 16GB/PC2666/ECC/Hynix (1Rx4);RAM;RAM;24 Months Warranty (Bring-in);RAM DDR4 REG 16GB/PC2666/ECC/Hynix (1Rx4);RAM;RAM;24 mois garantie retour atelier;RAM DDR4 REG 16GB/PC2666/ECC/Hynix (1Rx4);RAM;RAM;24 Maanden garantie (bring in);RegularProduct;;
6482443;228-07281;;Microsoft;441,5;441,5;0;0;539,26;647,11;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVL SQL Svr Std Lic/SA ADD 1Y1Y [D];Anwendungen;Software|Anwendungen;;MS OVL SQL Svr Std Lic/SA ADD 1Y1Y [D];Applications;Software|Applications;;MS OVL SQL Svr Std Lic/SA ADD 1Y1Y [D];Applications;Logiciels|Applications;;MS OVL SQL Svr Std Lic/SA ADD 1Y1Y [D];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
5770130;DR1050;4977766721769;Brother;44,11;44,11;0;0;0;0;20;FR;EUR;10;;0;G06;0;0;0;0;;;;0,42;;;;Trommel Brother DR-1050;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Trommel Brother DR-1050;Consumables;Consumables;6 Months Warranty (Bring-in);Trommel Brother DR-1050;Consommables;Consommables;6 mois garantie retour atelier;Trommel Brother DR-1050;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
2470231;MG08ACA16TE;4260557511091;Toshiba;449;449;0;0;0;0;20;FR;EUR;68;;0;G60;0;0;0;0;;;;1;;;;HD3.5" SA3-Raid 16TB Toshiba MG08ACA16TE/7.2k/512e;Festplatten & SSD;HDD SSD DVD STR|Festplatten & SSD;Bring-In-Service 60 Mon.;HD3.5" SA3-Raid 16TB Toshiba MG08ACA16TE/7.2k/512e;Hard Drives;HDD SSD DVD STR|Hard Drives;60 Months Warranty (Bring-in);HD3.5" SA3-Raid 16TB Toshiba MG08ACA16TE/7.2k/512e;Disques durs et SSD;DD SSD DVD STR|Disques durs et SSD;60 mois garantie retour atelier;HD3.5" SA3-Raid 16TB Toshiba MG08ACA16TE/7.2k/512e;Harddisk & SSD;HDD SSD DVD STR|Harddisk & SSD;60 Maanden garantie (bring in);RegularProduct;;
2180057;CM8066201938000;;Intel;199;199;0;0;0;0;20;FR;EUR;12;;0;G24;1;0;0;0;;;;0,03;;;;CPU Intel Core i5-6500TE / LGA1151 / vPro/ Tray;Prozessoren;Prozessoren;Bring-In-Service 24 Mon.;CPU Intel Core i5-6500TE / LGA1151 / vPro/ Tray;Processor Upgrades;Processor Upgrades;24 Months Warranty (Bring-in);CPU Intel Core i5-6500TE / LGA1151 / vPro/ Tray;Processeurs;Processeurs;24 mois garantie retour atelier;CPU Intel Core i5-6500TE / LGA1151 / vPro/ Tray;Processoren;Processoren;24 Maanden garantie (bring in);RegularProduct;;
SM-TUTORIAL-ZEITFLOW;SM-TUTORIAL-ZEITFLOW;;WORTMANN AG;9,99;9,99;0;0;0;0;20;FR;EUR;100;;0;;0;0;1;0;;;;0;;;;Tutorial Zeiterfassung mit Microsoft Flow;Schulungen;Schulungen;;Tutorial Zeiterfassung mit Microsoft Flow;Learning Resources;Learning Resources;;Tutorial Zeiterfassung mit Microsoft Flow;Formations;Formations;;Tutorial Zeiterfassung mit Microsoft Flow;Training;Training;;RegularProduct;WEBCAST;WORTMANN AG Webcast
6530130;D87-07425;;Microsoft;573,14;573,14;0;0;739;886,8;20;FR;EUR;100;;0;;0;0;1;0;;;;0;;;;MS Visio Professional 2019 [MUI] ESD;Anwendungen;Software|Anwendungen;;MS Visio Professional 2019 [MUI] ESD;Applications;Software|Applications;;MS Visio Professional 2019 [MUI] ESD;Applications;Logiciels|Applications;;MS Visio Professional 2019 [MUI] ESD;toepassingen;Software|toepassingen;;RegularProduct;ESD;Microsoft ESD
3820026;GS728TPP-200EUS;0606449131673;Netgear;269;269;0;0;0;0;20;FR;EUR;10;;0;G60;0;0;0;0;;;;5,41;;;;Netgear 24Port Switch 10/100/1000 GS728TPPv2;Hubs & Switches;Netzwerk|Hubs & Switches;Bring-In-Service 60 Mon.;Netgear 24Port Switch 10/100/1000 GS728TPPv2;Hubs & Switches;Networking|Hubs & Switches;60 Months Warranty (Bring-in);Netgear 24Port Switch 10/100/1000 GS728TPPv2;Concentrateurs & Commutateurs;Réseau|Concentrateurs & Commutateurs;60 mois garantie retour atelier;Netgear 24Port Switch 10/100/1000 GS728TPPv2;Hubs & Switches;Netwerk|Hubs & Switches;60 Maanden garantie (bring in);RegularProduct;;
5100304;C11CC25001;8715946521886;EPSON;169;169;0;0;0;0;20;FR;EUR;0;2020-01-24;10;GH24;0;0;0;0;;;;5,2;;;;Epson LQ 350;Drucker;Drucker;24 Monate Garantie (Service/Retoure ü. Hersteller);Epson LQ 350;Printers;Printers;;Epson LQ 350;Imprimantes;Imprimantes;24 mois garantie retour constructeur;Epson LQ 350;Printer;Printer;;RegularProduct;;
2810083;HDQ-00002;0889842230888;Microsoft;25,04;25,04;0;0;0;0;20;FR;EUR;49;;0;G24;0;0;0;0;;;;0,34;;;;Microsoft Classic IntelliMouse silver/black;Mäuse;Peripherie|Mäuse;Bring-In-Service 24 Mon.;Microsoft Classic IntelliMouse silver/black;Pointing Devices;Peripherals|Pointing Devices;24 Months Warranty (Bring-in);Microsoft Classic IntelliMouse silver/black;Dispositifs de pointage;Périphériques|Dispositifs de pointage;24 mois garantie retour atelier;Microsoft Classic IntelliMouse silver/black;Muizen;Randapparatuur|Muizen;24 Maanden garantie (bring in);RegularProduct;;
6481428;R18-02408;;Microsoft;19;19;0;0;22,22;26,66;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVL Win Svr D-CAL Lic/SA Pk ADD 1Y2Y [D];Anwendungen;Software|Anwendungen;;MS OVL Win Svr D-CAL Lic/SA Pk ADD 1Y2Y [D];Applications;Software|Applications;;MS OVL Win Svr D-CAL Lic/SA Pk ADD 1Y2Y [D];Applications;Logiciels|Applications;;MS OVL Win Svr D-CAL Lic/SA Pk ADD 1Y2Y [D];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
7001582;F02BEF2C-1J;;Microsoft;89,48;89,48;0;0;108;129,6;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP Project P5 f stud EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f stud EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f stud EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f stud EDU [J];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
6488046;4MH-00001;;Microsoft;4,77;4,77;0;0;0;0;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS SPLA Exchange Svr Ent Plus SAL [M];Anwendungen;Software|Anwendungen;;MS SPLA Exchange Svr Ent Plus SAL [M];Applications;Software|Applications;;MS SPLA Exchange Svr Ent Plus SAL [M];Applications;Logiciels|Applications;;MS SPLA Exchange Svr Ent Plus SAL [M];toepassingen;Software|toepassingen;;RegularProduct;MSSPLA;Microsoft SPLA
5300485;E3E03A#A81;0888182569252;Hewlett Packard;39,99;39,99;0;0;0;0;20;FR;EUR;0;2020-01-29;100;GH12;0;0;0;0;;;;7;;;3994385|3994387|5310603|5310604|5310605|5310606;HP Officejet 6230 ePrinter;Drucker;Drucker;12 Monate Garantie (Service/Retoure ü. Hersteller);HP Officejet 6230 ePrinter;Printers;Printers;;HP Officejet 6230 ePrinter;Imprimantes;Imprimantes;Garantie 12 mois retour constructeur;HP Officejet 6230 ePrinter;Printer;Printer;;RegularProduct;;
5360155;2969B001;4960999617008;Canon;14,29;14,29;0;0;0;0;20;FR;EUR;54;;0;G06;0;0;0;0;;;;0,1;;;;Tinte Canon Pixma MP2x0/iP2700 BLACK PG512(15ml);Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Tinte Canon Pixma MP2x0/iP2700 BLACK PG512(15ml);Consumables;Consumables;6 Months Warranty (Bring-in);Tinte Canon Pixma MP2x0/iP2700 BLACK PG512(15ml);Consommables;Consommables;6 mois garantie retour atelier;Tinte Canon Pixma MP2x0/iP2700 BLACK PG512(15ml);Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
2071035;JBOD2224S2DP;0675901206761;Intel;1350;1350;0;0;0;0;20;FR;EUR;0;;0;G24;1;0;0;0;;;;19,42;;;2020268|2020270|2070080|2070081|2310251;Y Intel Storage System JBOD2224S2DP;Optische- und Bandlaufwerke;HDD SSD DVD STR|Optische- und Bandlaufwerke;Bring-In-Service 24 Mon.;Y Intel Storage System JBOD2224S2DP;Disk Drives;HDD SSD DVD STR|Disk Drives;24 Months Warranty (Bring-in);Y Intel Storage System JBOD2224S2DP;Lecteur optiques;DD SSD DVD STR|Lecteur optiques;24 mois garantie retour atelier;Y Intel Storage System JBOD2224S2DP;Optical tape drives;HDD SSD DVD STR|Optical tape drives;24 Maanden garantie (bring in);RegularProduct;;
6465574;;;Securepoint;2160;2160;0;0;2880;3456;20;FR;EUR;0;;0;;0;0;0;0;;;;0;;;;Aufpreis Cluster UTM Software 1000 Benutzer 1Y;Netzwerk;Garantieverlängerung|Netzwerk;;Aufpreis Cluster UTM Software 1000 Benutzer 1Y;Networking;Warranty extension|Networking;;Aufpreis Cluster UTM Software 1000 Benutzer 1Y;Réseau;Extension de garantie|Réseau;;Aufpreis Cluster UTM Software 1000 Benutzer 1Y;Netwerk;Garantie uitbreiding|Netwerk;;RegularProduct;SECLIZ;Securepoint Lizenz mit Endkundendaten
2190529;CT8G4DFS824A;;CRUCIAL;25,5;25,5;0;0;0;0;20;FR;EUR;0;;0;G24;0;0;0;0;;;;0,01;;;;YY RAM DDR4 8GB / PC2400 /UB/ Crucial;Arbeitsspeicher;Arbeitsspeicher;Bring-In-Service 24 Mon.;YY RAM DDR4 8GB / PC2400 /UB/ Crucial;RAM;RAM;24 Months Warranty (Bring-in);YY RAM DDR4 8GB / PC2400 /UB/ Crucial;RAM;RAM;24 mois garantie retour atelier;YY RAM DDR4 8GB / PC2400 /UB/ Crucial;RAM;RAM;24 Maanden garantie (bring in);RegularProduct;;
3255;;;WORTMANN AG;599;599;0;0;0;0;20;FR;EUR;100;;0;;0;0;0;0;item325510000.jpg;;;0;;;;Schulung MS Windows 10 Praxisworkshop f. Administr;Schulungen;Schulungen;;Schulung MS Windows 10 Praxisworkshop f. Administr;Learning Resources;Learning Resources;;Schulung MS Windows 10 Praxisworkshop f. Administr;Formations;Formations;;Schulung MS Windows 10 Praxisworkshop f. Administr;Training;Training;;RegularProduct;;
5770131;LC129XLBK;4977766724159;Brother;21,81;21,81;0;0;0;0;20;FR;EUR;13;;0;G06;0;0;0;0;;;;0,14;;;;Tinte Brother LC-129XLBK Black;Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Tinte Brother LC-129XLBK Black;Consumables;Consumables;6 Months Warranty (Bring-in);Tinte Brother LC-129XLBK Black;Consommables;Consommables;6 mois garantie retour atelier;Tinte Brother LC-129XLBK Black;Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
6482444;D86-03845;;Microsoft;166;166;0;0;202,41;242,89;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVL Visio Std Lic/SA ADD 1Y2Y [D];Anwendungen;Software|Anwendungen;;MS OVL Visio Std Lic/SA ADD 1Y2Y [D];Applications;Software|Applications;;MS OVL Visio Std Lic/SA ADD 1Y2Y [D];Applications;Logiciels|Applications;;MS OVL Visio Std Lic/SA ADD 1Y2Y [D];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
2180058;CM8067702868117;0675901427777;Intel;189;189;0;0;0;0;20;FR;EUR;0;;0;G24;1;0;0;0;;;;0,29;;;;CPU Intel Core i5-7600T / LGA1151 / tray;Prozessoren;Prozessoren;Bring-In-Service 24 Mon.;CPU Intel Core i5-7600T / LGA1151 / tray;Processor Upgrades;Processor Upgrades;24 Months Warranty (Bring-in);CPU Intel Core i5-7600T / LGA1151 / tray;Processeurs;Processeurs;24 mois garantie retour atelier;CPU Intel Core i5-7600T / LGA1151 / tray;Processoren;Processoren;24 Maanden garantie (bring in);RegularProduct;;
2470232;ST12000NM0008;8719706007559;Seagate;299,9;299,9;0;0;0;0;20;FR;EUR;100;2020-01-24;100;G60;0;0;0;0;;;;0,76;;;;Seagate HD3.5" SATA3-Raid 12TB ST12000NM0008~~~;Festplatten & SSD;HDD SSD DVD STR|Festplatten & SSD;Bring-In-Service 60 Mon.;Seagate HD3.5" SATA3-Raid 12TB ST12000NM0008~~~;Hard Drives;HDD SSD DVD STR|Hard Drives;60 Months Warranty (Bring-in);Seagate HD3.5" SATA3-Raid 12TB ST12000NM0008~~~;Disques durs et SSD;DD SSD DVD STR|Disques durs et SSD;60 mois garantie retour atelier;Seagate HD3.5" SATA3-Raid 12TB ST12000NM0008~~~;Harddisk & SSD;HDD SSD DVD STR|Harddisk & SSD;60 Maanden garantie (bring in);RegularProduct;;
3700018;JL262A;0190017005720;Hewlett Packard;1399;1399;0;0;0;0;20;FR;EUR;3;;0;GH60;0;0;0;0;;;;6;;;3706898|3706916|3706974;HP Switch 2930F-48G 48xGBit/4xSFP PoE+ JL262A;Hubs & Switches;Netzwerk|Hubs & Switches;60 Monate Garantie (Service/Retoure ü. Hersteller);HP Switch 2930F-48G 48xGBit/4xSFP PoE+ JL262A;Hubs & Switches;Networking|Hubs & Switches;;HP Switch 2930F-48G 48xGBit/4xSFP PoE+ JL262A;Concentrateurs & Commutateurs;Réseau|Concentrateurs & Commutateurs;60 mois garantie retour constructeur;HP Switch 2930F-48G 48xGBit/4xSFP PoE+ JL262A;Hubs & Switches;Netwerk|Hubs & Switches;;RegularProduct;;
6530131;H30-05756;;Microsoft;1031,66;1031,66;0;0;1369;1642,8;20;FR;EUR;100;;0;;0;0;1;0;;;;0;;;;MS Project Professional 2019 [MUI] ESD;Anwendungen;Software|Anwendungen;;MS Project Professional 2019 [MUI] ESD;Applications;Software|Applications;;MS Project Professional 2019 [MUI] ESD;Applications;Logiciels|Applications;;MS Project Professional 2019 [MUI] ESD;toepassingen;Software|toepassingen;;RegularProduct;ESD;Microsoft ESD
3860059;TL-SG1008D;6935364092313;TP-LINK;14,36;14,36;0;0;0;0;20;FR;EUR;100;;0;G24;0;0;0;0;;;;1,14;;;3809271|5607100|5607101|5607102|5607103|5607104|5607105|5607106|5607107|5607108|5607110|5607111|5607112|5607113|5607114|5607115|5607116|5607117|5607118|5607119|5607120|5607121|5607122|5607123|5607124|5607125|5607126|5607128|5607129|5607130|5607131|5607132|5607133|5607134|5607135|5607136|5607137|5607138|5607139|5607140|5607141|5607142|5607143|5607144|5607145|5607149|5607151;TP-LINK Switch TL-SG1008D 8xGBit Unmanaged;Hubs & Switches;Netzwerk|Hubs & Switches;Bring-In-Service 24 Mon.;TP-LINK Switch TL-SG1008D 8xGBit Unmanaged;Hubs & Switches;Networking|Hubs & Switches;24 Months Warranty (Bring-in);TP-LINK Switch TL-SG1008D 8xGBit Unmanaged;Concentrateurs & Commutateurs;Réseau|Concentrateurs & Commutateurs;24 mois garantie retour atelier;TP-LINK Switch TL-SG1008D 8xGBit Unmanaged;Hubs & Switches;Netwerk|Hubs & Switches;24 Maanden garantie (bring in);RegularProduct;;
5100314;B11B223401;8715946538150;EPSON;570;570;0;0;0;0;20;FR;EUR;0;;0;;0;0;0;0;;;;8;;;;Epson Perfection V800 Photo;Scanner;Peripherie|Scanner;;Epson Perfection V800 Photo;Scanners;Peripherals|Scanners;;Epson Perfection V800 Photo;Scanners;Périphériques|Scanners;;Epson Perfection V800 Photo;Scanner;Randapparatuur|Scanner;;RegularProduct;;
6481429;381-03624;;Microsoft;43,5;43,5;0;0;51,61;61,93;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS OVL Exchange Std D-CAL Lic/SA ADD 1Y2Y [D];Anwendungen;Software|Anwendungen;;MS OVL Exchange Std D-CAL Lic/SA ADD 1Y2Y [D];Applications;Software|Applications;;MS OVL Exchange Std D-CAL Lic/SA ADD 1Y2Y [D];Applications;Logiciels|Applications;;MS OVL Exchange Std D-CAL Lic/SA ADD 1Y2Y [D];toepassingen;Software|toepassingen;;RegularProduct;MSOV;Microsoft Open Value
3820027;GS348-100EUS;0606449120219;Netgear;182,5;182,5;0;0;0;0;20;FR;EUR;2;;0;;0;0;0;0;;;;3,15;;;;Netgear 48Port Switch 10/100/1000 GS348;Hubs & Switches;Netzwerk|Hubs & Switches;;Netgear 48Port Switch 10/100/1000 GS348;Hubs & Switches;Networking|Hubs & Switches;;Netgear 48Port Switch 10/100/1000 GS348;Concentrateurs & Commutateurs;Réseau|Concentrateurs & Commutateurs;;Netgear 48Port Switch 10/100/1000 GS348;Hubs & Switches;Netwerk|Hubs & Switches;;RegularProduct;;
2810088;G84-4100LCMDE-0;4025112027291;Cherry;38,18;38,18;0;0;0;0;20;FR;EUR;93;;0;G36;0;0;0;0;;;;0,52;;;2810105;Cherry Keyboard G84-4100 [DE] grey;Tastaturen;Peripherie|Tastaturen;Bring-In-Service 36 Mon.;Cherry Keyboard G84-4100 [DE] grey;Keyboards;Peripherals|Keyboards;36 Months Warranty (Bring-in);Cherry Keyboard G84-4100 [DE] grey;Claviers;Périphériques|Claviers;36 mois garantie retour atelier;Cherry Keyboard G84-4100 [DE] grey;keyboarden;Randapparatuur|keyboarden;36 Maanden garantie (bring in);RegularProduct;;
6488047;6RH-00004;;Microsoft;0,25;0,25;0;0;0;0;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;MS SPLA Skype for Business Svr Ent SAL for SA [M];Anwendungen;Software|Anwendungen;;MS SPLA Skype for Business Svr Ent SAL for SA [M];Applications;Software|Applications;;MS SPLA Skype for Business Svr Ent SAL for SA [M];Applications;Logiciels|Applications;;MS SPLA Skype for Business Svr Ent SAL for SA [M];toepassingen;Software|toepassingen;;RegularProduct;MSSPLA;Microsoft SPLA
7001585;AB1DFB9D;;Microsoft;10,02;10,02;0;0;11,6;13,92;20;FR;EUR;100;;0;;0;0;0;0;;;;0;;;;TERRA CLOUD CSP Project P5 f fac EDU [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f fac EDU [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f fac EDU [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;TERRA CLOUD CSP Project P5 f fac EDU [M];CLOUD_SAAS;CLOUD|CLOUD_SAAS;;Info;CSP;Microsoft Cloud Solution Provider
5360156;2971B001;4960999617022;Canon;17,51;17,51;0;0;0;0;20;FR;EUR;22;;0;G06;0;0;0;0;;;;0,1;;;;Tinte Canon Pixma MP2x0/iP2700 Farbe CL-513 (13ml);Verbrauchsmaterial;Verbrauchsmaterial;6 Monate Garantie (Bring-in);Tinte Canon Pixma MP2x0/iP2700 Farbe CL-513 (13ml);Consumables;Consumables;6 Months Warranty (Bring-in);Tinte Canon Pixma MP2x0/iP2700 Farbe CL-513 (13ml);Consommables;Consommables;6 mois garantie retour atelier;Tinte Canon Pixma MP2x0/iP2700 Farbe CL-513 (13ml);Verbruikersartikelen;Verbruikersartikelen;6 Maanden garantie (bring in);RegularProduct;;
2190533;CT102464BD160B;0649528762238;CRUCIAL;34;34;0;0;0;0;20;FR;EUR;0;;0;G24;0;0;0;0;;;;0,03;;;;RAM DDR3L 8GB / PC1600 /UB/ Crucial;Arbeitsspeicher;Arbeitsspeicher;Bring-In-Service 24 Mon.;RAM DDR3L 8GB / PC1600 /UB/ Crucial;RAM;RAM;24 Months Warranty (Bring-in);RAM DDR3L 8GB / PC1600 /UB/ Crucial;RAM;RAM;24 mois garantie retour atelier;RAM DDR3L 8GB / PC1600 /UB/ Crucial;RAM;RAM;24 Maanden garantie (bring in);RegularProduct;;
